"countryCode","countryName","undernourished","under5mortality","sanitationUrban","sanitationRural","lifeExpectancy","healthExpenditure","maternalMortality","LDC","undernourished2000","undernourished2001","undernourished2002","undernourished2003","undernourished2004","undernourished2005","undernourished2006","undernourished2007","undernourished2008","undernourished2009","undernourished2010","undernourished2011","undernourished2012","undernourished2013","undernourished2014","undernourished2015","undernourished2016","under5_1960","under5_1961","under5_1962","under5_1963","under5_1964","under5_1965","under5_1966","under5_1967","under5_1968","under5_1969","under5_1970","under5_1971","under5_1972","under5_1973","under5_1974","under5_1975","under5_1976","under5_1977","under5_1978","under5_1979","under5_1980","under5_1981","under5_1982","under5_1983","under5_1984","under5_1985","under5_1986","under5_1987","under5_1988","under5_1989","under5_1990","under5_1991","under5_1992","under5_1993","under5_1994","under5_1995","under5_1996","under5_1997","under5_1998","under5_1999","under5_2000","under5_2001","under5_2002","under5_2003","under5_2004","under5_2005","under5_2006","under5_2007","under5_2008","under5_2009","under5_2010","under5_2011","under5_2012","under5_2013","under5_2014","under5_2015","under5_2016","under5_2017","sanitationUrban2000","sanitationUrban2001","sanitationUrban2002","sanitationUrban2003","sanitationUrban2004","sanitationUrban2005","sanitationUrban2006","sanitationUrban2007","sanitationUrban2008","sanitationUrban2009","sanitationUrban2010","sanitationUrban2011","sanitationUrban2012","sanitationUrban2013","sanitationUrban2014","sanitationUrban2015","sanitationRural2000","sanitationRural2001","sanitationRural2002","sanitationRural2003","sanitationRural2004","sanitationRural2005","sanitationRural2006","sanitationRural2007","sanitationRural2008","sanitationRural2009","sanitationRural2010","sanitationRural2011","sanitationRural2012","sanitationRural2013","sanitationRural2014","sanitationRural2015","lifeExpectancy1960","lifeExpectancy1961","lifeExpectancy1962","lifeExpectancy1963","lifeExpectancy1964","lifeExpectancy1965","lifeExpectancy1966","lifeExpectancy1967","lifeExpectancy1968","lifeExpectancy1969","lifeExpectancy1970","lifeExpectancy1971","lifeExpectancy1972","lifeExpectancy1973","lifeExpectancy1974","lifeExpectancy1975","lifeExpectancy1976","lifeExpectancy1977","lifeExpectancy1978","lifeExpectancy1979","lifeExpectancy1980","lifeExpectancy1981","lifeExpectancy1982","lifeExpectancy1983","lifeExpectancy1984","lifeExpectancy1985","lifeExpectancy1986","lifeExpectancy1987","lifeExpectancy1988","lifeExpectancy1989","lifeExpectancy1990","lifeExpectancy1991","lifeExpectancy1992","lifeExpectancy1993","lifeExpectancy1994","lifeExpectancy1995","lifeExpectancy1996","lifeExpectancy1997","lifeExpectancy1998","lifeExpectancy1999","lifeExpectancy2000","lifeExpectancy2001","lifeExpectancy2002","lifeExpectancy2003","lifeExpectancy2004","lifeExpectancy2005","lifeExpectancy2006","lifeExpectancy2007","lifeExpectancy2008","lifeExpectancy2009","lifeExpectancy2010","lifeExpectancy2011","lifeExpectancy2012","lifeExpectancy2013","lifeExpectancy2014","lifeExpectancy2015","lifeExpectancy2016","healthExpenditure2000","healthExpenditure2001","healthExpenditure2002","healthExpenditure2003","healthExpenditure2004","healthExpenditure2005","healthExpenditure2006","healthExpenditure2007","healthExpenditure2008","healthExpenditure2009","healthExpenditure2010","healthExpenditure2011","healthExpenditure2012","healthExpenditure2013","healthExpenditure2014","healthExpenditure2015","maternal1990","maternal1991","maternal1992","maternal1993","maternal1994","maternal1995","maternal1996","maternal1997","maternal1998","maternal1999","maternal2000","maternal2001","maternal2002","maternal2003","maternal2004","maternal2005","maternal2006","maternal2007","maternal2008","maternal2009","maternal2010","maternal2011","maternal2012","maternal2013","maternal2014","maternal2015"
"GHA","Ghana",6.1,49.3,18.76524515,9.004726373,62.742,79.5882796,319,0,15.6,13.6,12,11,10.1,9.3,8.3,7.3,6.3,5.6,5.3,5.5,5.9,6.3,6.4,6.3,6.1,209.4,207,205.2,203.8,202.8,202.5,202.5,202.7,202.8,202.6,201.9,200.6,198.3,195.2,190.8,185.8,180.7,175.7,171.4,168.1,165.8,164.2,162.7,160.9,158,154,149.1,143.4,137.4,131.7,126.5,122.1,118.7,116,114,112.2,110.3,108.1,105.5,102.5,99.2,95.9,92.8,90.1,87.8,85.7,83.7,81.5,78.9,75.9,72.4,68.9,65.2,61.5,58,54.7,51.8,49.3,17.47861265,17.56438815,17.65016365,17.73593915,17.82171465,17.90749015,17.99326565,18.07904115,18.16481665,18.25059215,18.33636765,18.42214315,18.50791865,18.59369415,18.67946965,18.76524515,6.216525147,6.402405229,6.58828531,6.774165392,6.960045474,7.145925556,7.331805637,7.517685719,7.703565801,7.889445883,8.075325964,8.261206046,8.447086128,8.632966209,8.818846291,9.004726373,45.844,46.28,46.697,47.094,47.47,47.824,48.156,48.469,48.768,49.056,49.339,49.623,49.911,50.204,50.505,50.809,51.11,51.405,51.693,51.977,52.268,52.575,52.907,53.272,53.67,54.111,54.605,55.14,55.697,56.251,56.755,57.16,57.439,57.583,57.598,57.507,57.347,57.171,57.032,56.962,56.994,57.147,57.41,57.761,58.187,58.666,59.167,59.663,60.128,60.55,60.924,61.254,61.561,61.86,62.154,62.448,62.742,21.85015629,24.84251415,25.40023553,30.83072784,35.1658443,51.24319273,56.99034369,67.49379964,78.44189486,70.70895365,85.54368917,95.92606699,88.99614253,104.6270798,76.75251824,79.5882796,634,600,569,551,535,532,527,515,501,487,467,449,437,420,396,376,358,345,337,330,325,320,324,321,322,319
"GIB","Gibraltar",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIN","Guinea",19.7,85.7,34.26989954,14.66801614,60.015,25.13424009,679,1,26.3,25.5,24.7,23.8,22.5,21.3,20.2,19.3,18.5,18,17.6,17.3,16.9,16.8,17,18.5,19.7,NA,NA,NA,NA,NA,NA,334.6,331.8,328.7,325.6,322.5,319.2,316,312.6,309.1,305.1,300.9,296.4,291.8,286.9,282,277.2,272.5,268,263.4,258.7,254.2,249.7,244.9,239.9,234.6,228.7,222.5,215.9,209.1,202,195,187.8,180.5,173,165.4,157.8,150.4,143.5,137.1,131.4,126.1,121.3,116.8,112.7,108.8,105.1,101.6,98.2,94.9,91.7,88.7,85.7,22.25896384,23.05969289,23.86042194,24.66115098,25.46188003,26.26260908,27.06333812,27.86406717,28.66479622,29.46552526,30.26625431,31.06698335,31.8677124,32.66844145,33.46917049,34.26989954,3.190676692,3.955832655,4.720988618,5.486144582,6.251300545,7.016456508,7.781612471,8.546768435,9.311924398,10.07708036,10.84223632,11.60739229,12.37254825,13.13770421,13.90286018,14.66801614,34.89,35.086,35.266,35.432,35.588,35.74,35.891,36.048,36.222,36.421,36.656,36.933,37.255,37.623,38.039,38.498,38.993,39.517,40.068,40.65,41.279,41.977,42.753,43.607,44.522,45.482,46.463,47.434,48.359,49.208,49.949,50.557,51.032,51.381,51.61,51.717,51.701,51.592,51.434,51.273,51.181,51.229,51.451,51.859,52.444,53.17,53.972,54.775,55.521,56.185,56.765,57.282,57.782,58.301,58.846,59.419,60.015,16.95452491,16.48102509,19.29929056,18.66372868,17.77384111,13.73113129,12.64381548,18.74588897,18.6329779,18.686462,19.50076044,23.30078358,22.9440726,25.13110881,24.20998981,25.13424009,1040,1010,982,973,967,964,972,975,977,979,976,973,961,928,882,831,791,770,743,731,720,711,695,695,688,679
"GMB","Gambia, The",9.6,63.6,45.98666983,35.35223439,61.193,31.87894155,706,1,13.1,12.9,13.8,14.6,15.1,15.1,14.5,12.9,11.3,10,9.3,9.1,9.4,9.7,9.9,9.8,9.6,360.6,354.1,348,341.9,335.8,329.8,324.1,318.1,312.2,306.5,300.4,294,287.9,281.6,275,268.5,261.8,255.5,249.4,243.5,237.3,231,224.6,217.7,210.8,203.8,196.6,189.6,182.9,176.4,170.1,164.1,158.1,152.6,147.2,142,136.9,132.1,127.5,122.9,118.4,114,109.7,105.5,101.4,97.5,93.7,90.1,86.9,83.8,80.8,78,75.3,72.8,70.2,67.9,65.8,63.6,51.39913069,51.03829997,50.67746924,50.31663852,49.95580779,49.59497707,49.23414635,48.87331562,48.5124849,48.15165417,47.79082345,47.42999273,47.069162,46.70833128,46.34750055,45.98666983,58.72061278,57.16272088,55.60482899,54.0469371,52.4890452,50.93115331,49.37326142,47.81536953,46.25747763,44.69958574,43.14169385,41.58380196,40.02591006,38.46801817,36.91012628,35.35223439,32.035,32.317,32.651,33.05,33.523,34.076,34.711,35.417,36.178,36.985,37.824,38.685,39.556,40.429,41.293,42.146,42.989,43.827,44.66,45.483,46.293,47.087,47.86,48.603,49.308,49.958,50.537,51.042,51.476,51.849,52.176,52.481,52.786,53.11,53.461,53.844,54.254,54.676,55.097,55.513,55.924,56.329,56.732,57.132,57.527,57.914,58.289,58.648,58.991,59.316,59.622,59.911,60.187,60.452,60.707,60.954,61.193,23.00798367,20.11997444,16.57744763,15.2053107,18.05745941,21.21098413,24.01049394,29.68015471,35.96464608,31.7608044,32.28450882,32.1282834,30.98698036,29.88498261,31.01433156,31.87894155,1030,1030,1020,1010,994,977,961,943,931,910,887,869,854,841,822,807,798,789,774,767,753,753,741,730,719,706
"GNB","Guinea-Bissau",26,84.2,34.86226624,8.422970254,57.403,39.4753081,549,1,25.7,24.4,24.2,24.5,24.6,24.4,24.1,23.7,23.3,22.8,22.2,22.2,22.8,24.1,25.4,26.1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.5,240,236,232,228,223.9,219.7,215.2,210.8,206.2,201.3,196.4,191.4,186.2,181.1,175.8,170.2,164.3,158.2,151.9,145.5,139,132.4,126,119.8,113.8,108.2,103,98.4,94.5,90.7,87.4,84.2,25.67621736,26.28862062,26.90102388,27.51342714,28.1258304,28.73823365,29.35063691,29.96304017,30.57544343,31.18784669,31.80024995,32.41265321,33.02505646,33.63745972,34.24986298,34.86226624,4.034217106,4.326800649,4.619384192,4.911967735,5.204551279,5.497134822,5.789718365,6.082301908,6.374885451,6.667468995,6.960052538,7.252636081,7.545219624,7.837803168,8.130386711,8.422970254,37.854,38.157,38.481,38.828,39.195,39.58,39.975,40.372,40.767,41.155,41.538,41.917,42.295,42.679,43.068,43.465,43.873,44.292,44.717,45.146,45.569,45.979,46.369,46.737,47.084,47.414,47.734,48.054,48.381,48.718,49.071,49.441,49.825,50.213,50.599,50.969,51.306,51.604,51.86,52.079,52.27,52.45,52.636,52.845,53.084,53.357,53.663,53.991,54.333,54.687,55.05,55.424,55.807,56.2,56.598,57,57.403,21.17351847,18.83120334,15.99691112,20.4598624,27.02982925,26.65665676,26.93103317,32.75365931,39.94322504,35.81578526,33.54942086,37.36944936,31.16447274,32.1737251,43.89107604,39.4753081,907,877,848,825,799,780,777,776,782,788,800,799,793,775,745,714,679,643,614,587,570,563,553,554,553,549
"GNQ","Equatorial Guinea",NA,89.6,79.89945618,70.97506449,57.681,279.9981499,342,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,195.2,191.3,188.1,185.4,183.1,181.5,180,178.7,177.2,175.9,174.7,173.3,171.8,169.8,167.2,164.1,160.5,156.4,152.4,148,143.7,139.3,134.8,130.4,126,121.6,117.3,113.5,109.8,106.4,102.8,99.3,96,92.8,89.6,80.68523451,80.62479002,80.56434554,80.50390105,80.44345656,80.38301207,80.32256759,80.2621231,80.20167861,80.14123413,80.08078964,80.02034515,79.95990066,79.89945618,79.89945618,79.89945618,79.85678986,79.17358022,78.49037057,77.80716093,77.12395129,76.44074164,75.757532,75.07432236,74.39111271,73.70790307,73.02469342,72.34148378,71.65827414,70.97506449,70.97506449,70.97506449,36.74,37.041,37.342,37.642,37.942,38.242,38.542,38.842,39.142,39.443,39.738,40.019,40.288,40.55,40.818,41.122,41.493,41.95,42.493,43.111,43.772,44.434,45.054,45.604,46.074,46.469,46.81,47.135,47.473,47.838,48.239,48.677,49.142,49.62,50.104,50.588,51.062,51.521,51.959,52.371,52.752,53.099,53.415,53.709,53.987,54.262,54.55,54.858,55.19,55.543,55.908,56.265,56.601,56.905,57.18,57.434,57.681,50.7635907,57.79962671,31.54472781,47.68063201,68.14841619,79.80082055,187.1235796,232.3400579,300.0295983,278.8632316,262.5162618,289.3460153,311.4180747,349.3512309,337.2550541,279.9981499,1310,1290,1260,1230,1170,1050,949,876,818,751,702,659,611,564,523,483,450,426,408,391,379,364,361,356,351,342
"GRC","Greece",2.5,5.3,99.2097985,98.09201312,81.03658537,1504.759697,3,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,46.5,45.3,43.9,42.4,41.1,39.8,38.6,37.2,35.6,33.5,31.3,29.4,28.2,27.6,27.1,26.2,25.1,23.8,22.4,20.9,19.5,18.2,17.1,16.2,15.4,14.6,13.7,12.8,11.9,11.1,10.4,9.9,9.5,9.1,8.8,8.5,8.1,7.7,7.3,6.9,6.4,6,5.6,5.2,4.9,4.6,4.3,4.1,4,3.9,3.9,3.9,4,4.2,4.4,4.8,5.1,5.3,98.0961844,98.17120589,98.24622739,98.32124888,98.39627038,98.47129187,98.54631337,98.62133486,98.69635636,98.77137785,98.83697196,98.83725365,98.83753491,98.83781575,98.83809616,99.2097985,92.44386219,92.82040558,93.19694898,93.57349238,93.95003577,94.32657917,94.70312256,95.07966596,95.45620935,95.83275275,96.20929614,96.58583954,96.96238293,97.33892633,97.71546972,98.09201312,68.16390244,68.54863415,68.89226829,69.18570732,69.42943902,69.638,69.83746341,70.05246341,70.30256098,70.58929268,70.90363415,71.22656098,71.535,71.81485366,72.06463415,72.29370732,72.51956098,72.76165854,73.03107317,73.32936585,73.64714634,73.9694878,74.279,74.56585366,74.82912195,75.0785122,75.32970732,75.59814634,75.8912439,76.68780488,76.93902439,77.13658537,77.38292683,77.3902439,77.63902439,77.58536585,77.68536585,78.13658537,77.83902439,77.98780488,77.88780488,78.38780488,78.64146341,78.84146341,79.03902439,79.23902439,79.43902439,79.43902439,79.93902439,80.18780488,80.38780488,80.73170732,80.63414634,81.28536585,81.38536585,81.03658537,81.03658537,885.4104608,1003.93696,1163.33169,1516.479445,1743.958342,2032.053588,2226.551421,2614.6776,3007.150751,2816.126306,2573.822453,2353.970674,1944.829291,1817.021958,1715.770595,1504.759697,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"GRD","Grenada",NA,16.7,NA,NA,73.659,460.2756196,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.4,27,26.5,25.9,25.2,24.4,23.4,22.3,21.2,20.2,19.2,18.4,17.8,17.2,16.7,16.2,15.7,15.3,14.9,14.6,14.4,14.1,14,13.9,14,14.1,14.3,14.6,15,15.4,15.9,16.3,16.6,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.068,60.503,60.924,61.331,61.725,62.107,62.477,62.835,63.181,63.517,63.843,64.158,64.462,64.755,65.038,65.312,65.577,65.833,66.081,66.322,66.557,66.787,67.012,67.233,67.449,67.66,67.864,68.06,68.247,68.427,68.6,68.765,68.925,69.083,69.241,69.402,69.57,69.748,69.934,70.131,70.337,70.551,70.77,70.991,71.213,71.438,71.667,71.903,72.142,72.383,72.618,72.84,73.044,73.227,73.388,73.531,73.659,261.0269369,273.9931264,304.4977691,301.3611903,299.4539115,355.9385571,394.3167361,416.2047138,455.8060803,445.8730707,451.5279631,452.1525189,439.29414,446.9133704,451.3233948,460.2756196,41,38,38,39,38,37,33,30,29,29,29,29,28,27,26,25,25,25,25,26,27,27,27,27,27,27
"GRL","Greenland",NA,NA,99.3010854,99.56468595,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.59718026,99.59718026,99.59718026,99.59718026,99.59718026,99.59718026,99.57776421,99.54702212,99.51628003,99.48553794,99.45479585,99.42405376,99.39331167,99.36256958,99.33182749,99.3010854,99.59758551,99.59758551,99.59758551,99.59758551,99.59758551,99.59758551,99.59542816,99.59201236,99.58859656,99.58518076,99.58176496,99.57834916,99.57493335,99.57151755,99.56810175,99.56468595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.41463415,63.95487805,63.4497561,63.07487805,63.19268293,63.3,63.46658537,63.83365854,64.24878049,64.65414634,64.58243902,64.66756098,65.06829268,65.03170732,65.19609756,65.58536585,65.90097561,65.64414634,65.76731707,65.79804878,66.15707317,66.40341463,66.96341463,67.60780488,68.16268293,68.43536585,68.80682927,69.22073171,69.51926829,69.98268293,70.21341463,70.46780488,70.85707317,71.06243902,71.29902439,71.8304878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GTM","Guatemala",15.8,27.6,80.72336819,53.13566694,73.409,224.3802644,88,0,20.5,18.1,16.4,15.8,15.8,15.8,15.8,15.7,15.9,15.7,15.8,15.8,16.4,16.6,16.5,16.1,15.8,219.6,215,210.4,205.8,201.2,196.6,192,187.4,182.6,177.7,172.7,167.7,162.6,157.6,152.6,147.7,142.8,138,133.3,128.7,124,119.5,115,110.5,106.1,101.8,97.6,93.4,89.2,85.3,81.4,77.6,74,70.6,67.3,64.3,61.4,58.8,56.3,54,51.9,49.8,47.9,46.1,44.3,42.6,41.1,39.6,38.1,36.7,35.4,34.1,32.9,31.7,30.6,29.6,28.6,27.6,78.7885209,78.91751072,79.04650054,79.17549036,79.30448018,79.43347,79.56245982,79.69144964,79.82043946,79.94942927,80.07841909,80.20740891,80.33639873,80.46538855,80.59437837,80.72336819,43.10238131,43.77126702,44.44015273,45.10903844,45.77792415,46.44680986,47.11569557,47.78458127,48.45346698,49.12235269,49.7912384,50.46012411,51.12900982,51.79789553,52.46678123,53.13566694,46.702,47.219,47.75,48.295,48.856,49.434,50.032,50.646,51.267,51.889,52.501,53.091,53.652,54.181,54.676,55.14,55.577,56,56.418,56.84,57.272,57.719,58.183,58.661,59.154,59.661,60.176,60.694,61.214,61.735,62.261,62.799,63.352,63.921,64.502,65.09,65.678,66.257,66.817,67.351,67.849,68.304,68.717,69.092,69.437,69.763,70.085,70.415,70.76,71.122,71.494,71.867,72.227,72.562,72.869,73.15,73.409,85.80756349,105.4066064,113.4949033,119.3580226,126.1865499,137.685321,156.3731774,167.0369165,182.3049308,174.4142383,181.1202232,196.7631381,206.6582941,214.7604148,228.8412157,224.3802644,205,198,191,184,178,173,170,171,175,179,178,170,157,146,139,120,120,118,117,115,109,103,105,99,93,88
"GUM","Guam",NA,NA,NA,NA,79.575,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.97,61.481,61.986,62.482,62.968,63.443,63.907,64.361,64.805,65.239,65.662,66.074,66.473,66.86,67.235,67.599,67.951,68.292,68.624,68.947,69.262,69.567,69.864,70.151,70.431,70.701,70.96,71.209,71.45,71.687,71.925,72.167,72.42,72.685,72.967,73.267,73.589,73.93,74.283,74.646,75.01,75.369,75.715,76.047,76.362,76.663,76.956,77.249,77.543,77.84,78.134,78.419,78.689,78.938,79.168,79.379,79.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GUY","Guyana",7.5,31.3,89.17274885,84.96166118,66.65,184.4525383,229,0,8.3,7.9,8.1,8.5,9,9.4,10,10.6,11.2,11.4,11.2,10.5,9.5,8.7,8.1,7.8,7.5,91.4,87.6,84.2,81.5,79.3,77.5,76.1,75,74.2,73.6,73.2,73,72.8,72.7,72.5,72.3,72.1,71.6,71.1,70.6,70,69.3,68.8,68.1,67.3,66.6,65.6,64.6,63.3,61.9,60.5,59,57.4,55.8,54.3,52.9,51.6,50.3,49.1,47.9,46.7,45.5,44.5,43.4,42.5,41.6,40.8,39.9,39.1,38.3,37.6,36.8,36,35.1,34.3,33.3,32.3,31.3,85.94751969,86.16253497,86.37755025,86.59256552,86.8075808,87.02259608,87.23761135,87.45262663,87.66764191,87.88265719,88.09767246,88.31268774,88.52770302,88.74271829,88.95773357,89.17274885,75.30544931,75.94919677,76.59294423,77.23669169,77.88043914,78.5241866,79.16793406,79.81168152,80.45542898,81.09917643,81.74292389,82.38667135,83.03041881,83.67416627,84.31791372,84.96166118,60.26,60.441,60.623,60.805,60.984,61.157,61.317,61.462,61.588,61.697,61.789,61.868,61.938,62.005,62.072,62.14,62.211,62.283,62.355,62.427,62.498,62.565,62.626,62.684,62.741,62.801,62.869,62.95,63.046,63.159,63.29,63.438,63.6,63.77,63.946,64.122,64.297,64.466,64.63,64.785,64.93,65.065,65.192,65.313,65.428,65.538,65.642,65.741,65.836,65.929,66.022,66.117,66.216,66.318,66.425,66.536,66.65,41.45058204,42.62030194,46.74137719,51.08487215,52.81553879,58.87233645,77.57027808,93.91708918,107.2545665,124.9429076,140.5747592,169.0260702,183.0462031,196.4320057,207.2130599,184.4525383,171,170,171,173,190,205,216,219,214,213,210,211,208,208,220,232,226,217,200,176,241,239,239,236,233,229
"HIC","High income",2.699887778,5.4,99.08193257,98.77383863,80.37014646,4874.899448,13,0,2.828985834,2.8440362,2.873420792,2.895903619,2.899921285,2.882461597,2.866086503,2.855933908,2.851064229,2.841890252,2.81745373,2.788469793,2.74846081,2.723009286,2.705202178,2.699840997,2.699887778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,12.8,12.2,11.6,11,10.5,10,9.6,9.2,8.9,8.6,8.3,8.1,7.8,7.6,7.4,7.2,7,6.8,6.7,6.5,6.3,6.1,6,5.8,5.7,5.6,5.4,98.67462019,98.70110769,98.73029979,98.75974187,98.78874553,98.81810823,98.87458612,98.90105516,98.92881547,98.9551411,98.97935972,99.00160796,99.02402973,99.04347724,99.06398805,99.08193257,96.03892228,96.2097904,96.38600951,96.55389456,96.72578131,96.90207168,97.2851801,97.44762426,97.61078101,97.77346582,97.93960599,98.1034981,98.26941353,98.4419506,98.61626254,98.77383863,68.37341789,68.7516258,68.73666434,68.94816199,69.34462735,69.45881905,69.72468092,69.95357102,69.906862,70.11323418,70.44240692,70.72435712,71.01890203,71.19379006,71.60252643,71.94937376,72.20951199,72.56079267,72.71957355,73.04318447,73.07587539,73.42962707,73.75517318,73.85973435,74.13853133,74.26264791,74.50745164,74.77463685,74.88982792,75.13551487,75.29893082,75.47413312,75.72388163,75.81016156,76.09351542,76.16274493,76.53182136,76.86102021,77.04355193,77.18852181,77.46608868,77.76426404,77.90197912,78.02954816,78.4369622,78.53161163,78.82927001,79.0599739,79.20467764,79.47623375,79.65212507,79.88972402,80.00705867,80.18633241,80.44247419,80.33203243,80.37014646,2361.965177,2446.910287,2631.523038,2991.230891,3291.133678,3476.186653,3652.115275,3960.128413,4242.307741,4312.317572,4461.529189,4793.235984,4812.565522,4884.326502,5021.072837,4874.899448,18,18,18,17,17,16,16,16,15,15,15,15,15,15,14,14,14,14,14,14,14,13,13,13,13,13
"HKG","Hong Kong SAR, China",2.5,NA,96.3,NA,84.22682927,NA,NA,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.95454545,96.95454545,96.95454545,96.95454545,96.9,96.84545455,96.79090909,96.73636364,96.68181818,96.62727273,96.57272727,96.51818182,96.46363636,96.40909091,96.35454545,96.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.96168293,67.5487561,68.10597561,68.62585366,69.10436585,69.54287805,69.94621951,70.32578049,70.69053659,71.04456098,71.3865122,71.45853659,71.45609756,72.1097561,72.61219512,73.36829268,72.8195122,73.3195122,73.57560976,73.67317073,74.67317073,75.32439024,75.42926829,75.27560976,76.02926829,76.43414634,76.68536585,76.88292683,77.08292683,77.02926829,77.3804878,77.88292683,77.67804878,78.03170732,78.52926829,78.68292683,79.62682927,80.12682927,80.13170732,80.38292683,80.87804878,81.42439024,81.42682927,81.37804878,81.82926829,81.62926829,82.37560976,82.32682927,82.37560976,82.77560976,82.97804878,83.42195122,83.4804878,83.83170732,83.9804878,84.27804878,84.22682927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
